gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Cluster
1,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,3,25.5,941,0
0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,20.5,468,1
1,0,1,1,55,1,2,1,0,0,2,0,2,0,0,1,1,90.4,2212,2
0,0,0,0,70,1,2,1,0,2,2,2,0,0,1,1,0,90.25,2657,2
0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.75,540,0
1,0,1,1,67,1,2,1,2,0,0,2,2,2,2,0,0,104.6,2801,2
1,0,1,0,65,1,2,1,0,2,0,0,2,0,0,1,0,91.85,2507,2
1,0,1,0,14,1,0,0,0,0,2,0,0,0,0,0,1,50.2,2735,0
0,0,1,1,20,1,2,1,0,0,2,2,0,2,0,1,0,95.5,805,2
1,0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,2,75.35,2971,0
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.45,2972,0
0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,0,95.4,2012,2
0,0,0,0,72,1,2,1,2,2,2,0,2,0,2,1,0,101.3,2906,2
0,0,1,0,46,1,2,0,2,0,0,0,0,0,0,0,2,53.1,1091,0
1,0,0,0,24,1,2,1,0,2,2,0,0,0,0,1,0,84.85,893,0
0,0,1,1,5,0,1,0,0,2,0,2,0,0,0,0,2,34.25,571,1
0,0,1,1,33,1,2,1,0,2,2,2,0,0,0,0,1,88.6,1295,1
0,0,0,0,42,1,2,0,2,2,0,0,0,0,1,1,0,60.15,1072,0
1,0,0,0,23,1,0,1,2,0,2,0,2,2,1,1,1,99.95,1017,2
1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,70.7,2358,0
1,0,0,0,66,1,0,0,2,2,0,0,0,0,1,1,3,54.8,1552,1
1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,0,49.55,211,0
1,1,0,0,24,1,2,0,0,2,0,0,0,0,0,0,1,54.8,283,0
1,0,0,0,69,1,2,0,2,2,2,2,0,2,1,1,1,78.6,2292,2
0,0,0,0,53,1,0,1,0,2,2,0,2,2,1,1,3,100.3,2249,2
0,0,0,0,60,0,1,0,2,0,2,0,2,2,2,0,2,53.6,1457,1
0,0,1,0,7,1,0,1,0,0,0,0,2,0,0,1,2,81.1,2441,0
0,0,0,0,20,1,0,2,1,1,1,1,1,1,1,1,1,19.35,1880,1
0,0,1,1,23,1,2,1,0,0,0,0,0,2,0,0,2,85.6,754,0
1,0,1,1,72,1,0,0,2,0,2,2,2,2,2,1,2,80.8,2429,2
1,0,1,0,11,1,2,1,0,0,0,0,0,0,0,1,2,74.95,3134,0
1,0,0,0,21,1,0,2,1,1,1,1,1,1,2,0,3,19.6,1717,1
1,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.55,3291,0
1,1,0,0,31,1,2,1,0,2,0,0,2,0,0,1,2,90.7,1277,0
0,0,0,0,57,1,0,0,0,2,2,2,2,0,2,0,3,69.75,1713,1
0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,1,0,20.0,3234,1
1,0,0,0,10,1,2,1,0,2,2,0,0,2,0,1,2,95.25,22,0
0,0,1,0,58,1,2,1,0,0,2,2,2,2,0,1,1,102.1,2482,2
1,0,0,1,14,1,0,2,1,1,1,1,1,1,0,0,3,19.95,1210,1
1,0,1,0,27,1,2,0,2,0,0,2,2,2,1,0,3,80.85,976,2
0,0,1,1,14,1,2,1,0,2,0,0,0,2,0,1,0,90.9,255,0
0,0,1,1,12,0,1,0,0,2,0,0,0,0,0,0,3,29.2,1385,1
0,0,1,1,69,1,2,1,0,2,0,2,0,2,2,1,0,93.3,2662,2
0,0,1,1,25,1,0,1,0,2,2,0,2,0,0,1,0,89.15,1002,2
1,1,1,0,58,1,2,1,2,2,2,0,2,2,1,1,2,108.85,2620,2
0,0,1,1,35,0,1,0,2,0,0,2,2,0,2,1,1,46.35,593,1
0,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,84.75,340,0
1,0,1,1,45,1,2,0,0,2,2,0,2,2,1,0,1,78.75,1613,2
0,0,0,0,17,1,0,1,0,2,0,0,2,0,0,1,2,83.55,319,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,45.7,1960,0
1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,19.6,1843,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.95,2812,0
1,0,1,1,67,1,0,0,2,0,2,2,0,2,2,0,3,67.85,2019,1
0,0,1,1,67,1,2,1,0,0,2,2,2,2,2,1,0,105.65,2751,2
0,0,1,0,2,0,1,0,0,0,0,0,2,2,0,0,2,44.6,3337,0
1,0,0,0,23,1,2,1,0,0,0,0,0,0,0,1,2,74.95,636,0
0,1,0,0,9,1,0,1,0,0,2,0,0,0,0,0,1,75.5,2653,0
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,20.15,169,1
1,0,0,0,54,0,1,0,2,0,0,2,2,0,2,0,1,45.2,1096,1
0,0,0,0,57,1,0,1,0,0,2,0,2,2,2,1,2,95.25,2326,2
1,0,0,0,24,1,2,1,0,0,2,0,2,0,0,1,3,89.85,947,0
0,0,1,1,49,1,2,1,0,2,0,0,2,2,1,0,3,100.45,2152,2
1,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,2,47.15,986,0
1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,80.2,707,0
0,0,0,1,4,1,2,1,0,0,2,2,0,0,0,1,3,87.1,1531,0
1,0,1,1,70,1,2,0,2,2,2,2,2,0,2,1,0,79.25,2434,2
1,0,0,0,5,1,2,1,0,0,0,0,0,0,0,1,0,75.9,1600,0
1,0,1,1,53,1,2,0,2,0,2,2,2,2,0,0,2,85.7,2016,2
0,0,1,0,47,1,2,1,2,2,2,0,2,0,0,1,2,98.75,1978,2
0,0,0,1,31,1,0,2,1,1,1,1,1,1,1,0,1,20.1,2483,1
1,0,1,1,13,1,0,0,0,2,2,2,0,0,0,0,0,61.8,2977,1
0,0,1,1,28,1,2,0,0,0,0,0,0,0,0,0,3,49.9,391,0
0,0,0,0,10,1,2,1,0,0,0,0,0,2,0,0,2,86.45,3148,0
1,0,1,0,38,1,0,2,1,1,1,1,1,1,2,0,0,20.4,2959,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.3,1955,0
1,0,1,0,67,1,2,1,0,2,2,0,2,2,1,0,2,104.1,2852,2
1,0,1,0,52,1,0,0,2,2,0,0,2,2,1,1,3,75.4,1700,2
1,0,1,1,62,1,0,1,2,2,2,2,2,2,2,0,3,108.15,2786,2
0,0,0,0,16,1,0,1,0,2,0,0,0,2,0,1,2,86.25,329,0
0,1,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.0,1655,0
1,0,0,0,12,1,0,1,0,0,2,0,2,2,1,0,2,95.7,183,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,116.85,3182,2
1,1,0,0,71,1,2,1,0,2,0,2,2,2,1,0,0,105.75,2935,2
0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,20.15,1992,1
0,0,0,0,15,1,0,2,1,1,1,1,1,1,2,0,3,19.6,1490,1
1,0,1,0,67,1,0,1,2,2,0,0,0,2,1,1,1,90.6,2549,2
1,0,0,1,2,1,2,0,2,2,0,0,0,0,0,0,0,60.95,328,1
0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,3,25.05,245,1
0,0,1,0,15,1,0,1,0,0,0,0,2,2,0,0,2,88.15,370,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,853,0
1,0,1,1,41,1,0,0,2,2,2,0,0,0,1,1,0,60.3,1126,1
0,0,0,1,43,1,0,0,2,2,0,0,0,2,0,1,2,63.95,1240,1
1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,2,74.3,2942,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.6,2839,0
0,0,1,1,26,1,0,1,0,0,0,0,2,2,0,1,2,90.8,1041,0
1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,2,79.35,649,0
1,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,90.55,2663,2
1,0,0,0,7,1,0,2,1,1,1,1,1,1,2,0,3,19.45,583,1
0,1,0,0,28,1,2,0,0,2,2,2,0,0,0,0,0,64.45,752,0
1,1,0,0,16,1,0,1,0,0,0,0,0,0,0,0,2,69.65,42,0
1,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,19.5,273,1
0,0,0,0,69,1,2,1,0,2,2,2,2,2,2,1,0,110.5,2963,2
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,24.7,1059,0
1,0,0,0,3,1,0,0,2,0,2,0,2,2,0,1,2,77.4,898,0
1,1,0,0,21,1,0,1,0,0,2,0,2,2,0,1,0,96.8,885,0
0,0,1,0,69,1,2,1,0,2,2,0,0,0,0,1,0,85.4,2475,2
0,0,1,0,71,0,1,0,2,2,2,2,0,0,2,1,0,47.6,1520,2
0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,3,19.4,334,1
0,0,0,0,48,1,2,1,0,0,2,2,2,2,0,1,2,103.85,2153,2
1,0,1,0,47,1,2,1,0,2,2,0,0,0,0,1,0,83.35,1781,2
0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,2,49.4,62,0
1,0,0,0,45,1,2,1,2,0,2,2,2,2,0,1,1,108.45,2158,2
1,0,0,0,51,1,2,1,0,2,0,0,0,0,0,0,0,81.0,1786,0
0,0,1,0,22,1,2,0,2,0,0,2,2,2,0,1,2,79.2,663,2
1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,0,86.65,2605,2
1,0,1,1,37,1,2,1,0,2,2,0,2,0,0,1,2,92.95,1536,2
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,90.35,2638,2
1,0,1,1,7,1,0,0,0,0,2,0,0,0,0,0,2,48.7,1527,1
0,0,0,0,66,1,2,2,1,1,1,1,1,1,2,1,1,25.15,615,1
1,0,1,1,51,1,0,0,2,0,0,2,2,2,1,1,0,76.4,1744,2
0,0,1,1,30,1,0,2,1,1,1,1,1,1,1,0,0,19.55,2554,1
0,0,0,0,34,1,2,1,0,0,0,0,2,0,0,0,2,85.35,1300,0
1,0,1,1,64,1,2,2,1,1,1,1,1,1,2,1,3,24.8,484,1
1,1,1,0,65,1,2,1,0,2,2,0,2,2,1,1,0,103.15,2778,2
1,0,0,0,47,1,2,1,2,2,0,2,2,0,0,0,3,100.75,2027,1
0,0,0,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.6,3317,0
0,0,0,0,49,1,2,0,2,2,0,0,0,0,0,1,1,59.75,1316,0
0,0,1,1,67,1,2,1,0,2,0,2,2,0,2,0,1,94.1,2631,2
1,0,0,1,39,1,0,2,1,1,1,1,1,1,1,0,0,19.35,3029,1
1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,0,3,19.9,1267,1
0,1,0,0,43,1,0,1,2,2,0,2,2,2,0,1,1,108.15,2009,2
1,1,0,0,56,1,2,1,0,0,2,0,2,2,0,1,2,101.05,2375,2
0,0,0,0,14,1,0,0,0,0,0,2,0,2,1,0,1,59.1,3024,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,71.35,2867,0
1,0,1,1,16,1,0,0,2,2,0,0,0,0,1,1,3,55.85,3205,1
1,0,1,1,70,1,2,1,2,2,0,0,2,2,0,1,2,106.05,2991,2
1,1,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,84.1,2522,2
0,0,1,1,23,1,0,1,0,0,2,0,0,0,0,1,1,75.3,629,0
1,0,0,1,21,1,2,2,1,1,1,1,1,1,0,0,3,24.7,2028,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.15,852,0
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,69.75,2809,0
0,1,1,0,32,1,2,1,0,0,0,0,2,2,0,1,2,93.2,1314,0
1,0,1,1,17,1,0,1,0,0,0,0,2,0,0,0,2,80.85,381,0
0,0,0,0,4,0,1,0,2,2,0,0,0,0,0,1,2,33.65,355,0
0,0,0,0,36,1,2,0,0,0,2,0,0,0,1,0,2,55.8,818,0
0,0,0,0,50,0,1,0,0,2,2,2,0,0,2,0,1,39.7,810,1
0,0,1,1,48,0,1,0,0,0,0,2,0,0,0,1,1,29.5,403,1
0,0,0,1,50,1,0,2,1,1,1,1,1,1,2,0,1,20.15,3339,1
1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,1,79.55,2460,2
1,0,0,1,10,1,2,2,1,1,1,1,1,1,0,0,1,24.8,987,1
0,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,19.65,1721,1
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.95,3062,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.3,781,1
1,0,0,0,9,1,0,1,0,0,2,0,2,2,0,1,2,94.05,3105,0
1,0,0,0,2,1,2,1,2,0,0,0,0,2,0,0,3,90.75,660,0
0,0,1,0,40,1,2,1,0,0,0,2,0,0,0,1,1,78.85,1399,0
1,0,1,0,69,1,2,1,0,0,2,0,2,2,1,0,0,99.5,2792,2
0,0,1,0,37,1,2,1,2,0,2,2,0,2,1,1,2,99.2,1663,2
1,0,0,1,18,1,2,1,0,0,2,0,0,0,0,1,1,80.55,385,0
1,1,1,0,11,1,0,1,0,0,0,0,0,0,0,1,2,70.2,3159,0
0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,1,85.2,2615,0
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,75.25,1070,0
1,0,1,1,55,1,0,0,2,0,0,0,0,2,1,0,1,59.45,1413,1
1,0,1,0,33,1,2,1,0,2,2,0,0,2,0,1,2,93.35,1387,2
0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,44.95,949,0
1,0,0,0,34,1,2,2,1,1,1,1,1,1,2,0,0,26.1,3347,1
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,20.2,2682,1
1,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,21.25,2875,1
0,0,0,0,33,1,2,0,2,0,0,2,0,0,1,0,2,59.4,825,1
1,0,1,1,45,1,2,1,0,2,2,0,0,2,1,1,1,95.0,1895,2
1,0,0,0,40,1,0,0,2,2,0,2,0,0,0,1,3,61.9,1187,1
0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,2,118.65,3181,2
1,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,2,54.35,2302,0
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,0,64.45,1975,2
0,0,1,1,22,1,0,1,0,0,0,0,0,2,0,1,2,80.15,695,0
1,0,1,1,46,1,0,2,1,1,1,1,1,1,1,1,0,20.2,3176,1
0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,21.0,210,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.45,858,1
0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,1,3,75.85,3195,0
1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,2,80.45,1075,0
1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,2,24.95,3,0
0,0,1,1,67,1,2,0,2,0,0,0,2,2,2,1,2,75.5,2255,2
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.45,1908,0
1,0,1,0,40,0,1,0,2,2,2,0,0,0,1,1,2,42.35,643,1
1,0,1,1,41,1,2,0,2,2,2,0,2,0,0,1,1,74.55,1356,2
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.3,2970,0
1,0,0,0,51,1,2,1,2,2,0,0,2,0,1,1,2,94.8,2094,2
1,0,1,1,42,0,1,0,2,0,2,2,2,0,2,0,1,48.15,888,1
1,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,19.65,1893,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.55,2838,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,852,1
0,0,0,0,56,1,2,1,2,2,0,0,2,2,0,1,1,106.6,2485,2
1,0,0,1,15,1,2,1,0,2,0,0,2,0,0,1,2,91.0,414,0
1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,25.4,1400,1
0,0,1,1,54,1,0,0,2,0,2,2,0,2,2,0,0,69.95,1705,1
0,0,0,0,7,1,0,0,0,0,0,0,2,2,0,1,2,66.85,1999,0
0,0,1,1,33,1,2,1,0,0,0,0,0,2,0,0,1,86.15,1243,0
1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.15,1530,1
0,0,0,1,21,1,0,0,2,0,2,0,0,2,1,0,3,64.85,323,1
1,1,1,0,30,1,2,0,0,0,2,0,2,2,2,0,2,74.85,960,2
1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,3,50.5,450,0
1,0,0,0,11,1,0,1,0,0,2,0,0,0,0,0,2,72.9,3119,0
0,0,0,0,62,1,2,1,2,2,2,2,2,2,1,1,1,115.05,2885,2
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,2,19.0,1561,1
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.55,273,1
0,0,0,0,46,1,2,1,0,0,2,0,2,2,1,1,2,101.1,2032,2
1,0,0,0,21,1,2,1,0,0,0,0,0,2,0,1,2,84.1,654,0
1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,1,0,24.15,465,1
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.1,2172,0
0,0,1,0,25,1,0,1,0,0,2,0,0,0,0,1,2,74.6,697,0
0,0,0,1,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,2164,1
0,0,1,0,30,1,2,1,0,0,0,0,0,2,0,1,2,85.0,1175,0
0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,80.55,729,0
1,0,1,0,51,1,2,1,0,2,2,0,2,2,1,1,0,106.8,2336,2
0,0,1,1,57,1,2,0,2,0,2,2,2,2,2,1,2,84.5,2095,2
0,0,0,0,15,1,2,2,1,1,1,1,1,1,2,0,0,25.05,1645,1
0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,1,0,83.7,2560,2
0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,2,75.8,545,0
1,0,1,0,28,1,2,1,0,2,2,0,2,0,0,0,1,96.6,1215,2
1,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,2,98.5,1342,0
1,0,1,1,70,1,0,1,2,2,2,2,2,0,2,1,1,101.1,2830,2
0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,3,20.2,1237,1
0,1,1,0,59,1,2,1,2,2,2,2,0,0,1,1,2,94.05,2334,2
1,1,1,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.25,231,0
1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,3,74.4,2272,0
0,0,1,0,62,1,0,0,2,0,2,2,2,2,2,0,3,81.0,2167,2
0,0,0,0,21,1,0,0,2,0,2,2,0,0,1,1,2,60.25,253,1
0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,2,60.85,110,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,43.95,1867,0
1,0,0,0,4,1,0,1,0,0,2,0,0,2,0,0,2,86.05,1380,0
0,0,0,0,19,1,0,2,1,1,1,1,1,1,1,0,1,20.25,1686,1
0,0,0,0,30,1,0,1,0,0,0,2,2,0,0,0,2,85.15,1147,0
1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,1,19.4,277,1
1,1,1,0,72,1,2,1,2,2,2,0,0,2,2,1,1,102.65,2989,2
1,0,1,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.9,112,1
0,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,2,19.55,3351,1
1,1,1,0,71,1,0,1,0,2,2,2,0,2,2,1,1,95.5,2747,2
0,0,1,1,50,1,2,0,0,2,2,2,2,2,1,1,1,84.15,1818,2
1,0,1,1,56,1,2,1,0,0,2,2,2,2,2,1,2,103.2,2479,2
1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,1,50.2,92,0
0,1,0,0,2,1,2,1,0,0,2,0,0,2,0,1,2,88.55,692,0
1,0,1,1,24,1,2,0,2,0,0,0,0,0,0,0,2,54.75,324,1
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.95,3210,1
1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,2,116.25,3202,2
0,0,0,0,29,0,1,0,0,0,0,2,0,0,0,1,2,31.2,3284,0
1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,0,0,24.45,644,1
1,0,1,0,71,1,2,0,0,2,2,2,2,2,2,0,1,84.2,2510,2
0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,91.3,3268,0
1,1,1,0,56,1,0,0,2,2,2,2,2,2,2,1,0,85.65,2091,2
1,0,0,1,56,1,0,2,1,1,1,1,1,1,1,1,3,21.2,237,1
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.5,3057,0
0,0,1,0,28,1,2,2,1,1,1,1,1,1,1,0,3,25.55,2752,1
0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.2,1684,1
1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,2,63.85,1858,0
0,0,1,1,17,1,2,0,0,0,2,2,0,0,1,1,3,61.95,73,1
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,25.75,333,1
0,0,0,0,19,1,0,0,0,2,0,0,2,0,1,0,2,58.2,45,0
0,0,0,0,36,1,0,0,2,2,2,2,2,2,1,0,0,85.85,1341,2
1,1,1,0,7,1,0,1,0,0,0,0,0,0,0,1,3,70.1,2029,0
1,0,1,1,72,1,2,1,2,2,2,2,0,2,1,1,1,104.9,2983,2
1,0,1,1,67,1,2,1,2,2,2,0,2,2,1,1,2,111.3,2967,2
1,1,0,0,34,1,0,1,0,2,2,0,2,2,1,1,2,99.85,1504,2
1,1,1,0,57,1,2,1,0,2,2,0,0,2,0,1,0,95.25,2312,2
0,0,1,0,7,1,0,1,0,0,2,0,2,0,0,1,2,86.25,2476,0
0,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,100.8,4,0
1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.55,551,1
0,0,0,0,69,1,2,1,0,0,2,2,2,2,2,0,2,104.0,2847,2
0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,104.4,2258,2
1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,19.5,999,1
0,0,1,1,12,1,2,2,1,1,1,1,1,1,2,0,1,25.25,1242,1
0,0,0,0,14,1,0,1,0,2,0,0,0,2,0,1,2,86.3,178,0
0,0,1,0,70,0,1,0,2,0,2,2,0,2,2,1,0,49.85,1516,2
0,1,0,0,64,1,2,1,2,0,2,2,2,2,0,1,0,108.95,2876,2
0,0,1,1,66,1,2,0,2,2,2,2,2,2,2,0,1,89.9,2511,2
0,0,1,1,71,1,0,0,2,0,2,2,2,2,2,1,1,82.0,2527,2
1,1,0,0,20,1,0,1,0,0,0,0,2,2,0,0,2,89.95,582,0
1,0,1,0,72,1,0,0,2,2,0,2,2,2,2,1,0,79.35,2439,2
0,0,1,1,71,1,0,0,2,2,2,2,0,0,2,0,1,64.05,1946,1
1,0,1,1,38,1,2,1,0,0,2,0,2,2,0,1,1,101.15,1737,2
0,0,0,0,28,1,2,1,0,2,0,0,0,2,0,1,2,89.95,1176,0
1,1,1,0,17,1,0,1,0,2,0,0,0,0,0,1,2,76.45,230,0
1,0,0,0,33,0,1,0,0,2,0,0,2,0,1,1,2,39.1,303,0
0,0,1,1,23,0,1,0,2,0,0,2,0,0,2,0,3,34.6,3113,1
1,0,1,1,58,1,0,2,1,1,1,1,1,1,1,1,2,19.55,108,1
0,1,1,0,70,1,2,1,0,2,0,2,2,2,2,1,0,104.45,2928,2
1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.5,1319,0
1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.35,3289,1
1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.0,2950,0
1,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,1,19.45,2984,1
1,0,0,0,54,1,0,0,2,2,0,2,2,0,0,1,3,69.9,1708,1
1,0,1,1,23,1,2,0,0,2,0,2,0,0,2,0,3,59.7,394,1
0,0,1,1,41,1,2,0,2,2,2,0,2,0,1,1,1,78.35,1445,2
1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,71.45,1654,0
1,0,1,1,27,0,1,0,0,2,2,0,0,2,1,1,1,45.85,242,1
0,0,0,0,1,1,0,1,0,0,0,2,2,2,0,1,2,95.85,3319,0
0,0,1,1,67,0,1,0,2,0,0,2,0,0,2,0,1,35.7,1136,1
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,89.55,2672,2
0,0,1,1,56,1,2,2,1,1,1,1,1,1,2,1,1,24.95,447,1
1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,2,24.85,16,1
0,1,1,0,66,1,2,1,0,2,0,0,2,2,0,1,2,100.8,2739,2
0,0,0,0,34,1,2,0,2,2,0,2,0,0,1,1,3,64.4,913,1
0,0,1,0,69,1,2,1,0,0,2,2,2,2,2,0,0,105.35,2900,2
0,0,1,1,1,1,2,1,2,0,2,0,2,2,0,1,2,102.45,19,2
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,1,19.65,3146,1
1,0,1,1,30,1,2,0,2,0,0,0,0,0,0,1,0,54.45,538,0
0,0,0,0,11,1,0,0,0,0,0,2,2,2,0,0,3,70.5,3142,0
0,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,1,20.1,1353,1
1,0,0,0,11,1,0,0,0,0,2,0,2,2,0,1,2,69.35,2880,0
0,0,1,1,64,1,0,2,1,1,1,1,1,1,1,0,0,19.8,322,1
1,1,1,0,72,1,0,0,2,2,2,2,2,0,2,0,0,74.4,2295,2
1,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,93.05,2758,2
0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,51.2,2213,0
0,0,0,1,15,1,0,0,2,2,2,2,0,0,1,0,1,65.6,12,1
0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,80.55,2096,2
1,0,0,0,56,1,0,0,2,0,2,0,0,0,1,0,3,52.7,1352,1
0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.85,553,1
0,0,0,0,3,1,0,1,0,0,2,2,0,0,0,0,1,80.1,953,0
0,0,1,0,49,1,2,0,0,0,0,0,0,0,0,1,1,52.15,1155,0
0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.2,439,0
0,0,0,0,6,1,0,1,2,2,2,2,0,2,0,1,0,98.15,2405,2
1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,114.95,3021,2
1,0,0,0,12,1,2,1,0,2,2,2,2,2,0,1,3,112.95,364,2
1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,104.45,2333,2
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,113.65,3108,2
